t,x_planet,y_planet,x_sputnik,y_sputnik,vx_planet,vy_planet,vx_sputnik,vy_sputnik,energy
2.327209375068108e+07,7.213993714342434e+11,2.949159390356483e+11,-1.166304569680302e+12,-3.053190713645802e+11,-4.976165933784073e+03,1.202182297180074e+04,-7.831822508361725e+04,-2.674361423928912e+04,-1.642369237916781e+35
2.330956894190601e+07,7.212127459232329e+11,2.953664007615334e+11,-1.169239497881478e+12,-3.063212771181873e+11,-4.983783512814617e+03,1.201870604083828e+04,-7.831490520207450e+04,-2.674274475289775e+04,-1.642369237916781e+35
2.334704413313094e+07,7.210258349777670e+11,2.958167455902222e+11,-1.172174301990416e+12,-3.073234503593007e+11,-4.991399182073232e+03,1.201558432756893e+04,-7.831160242747307e+04,-2.674187908759111e+04,-1.642369237916781e+35
2.338451932435587e+07,7.208386386694697e+11,2.962669733425179e+11,-1.175108982645721e+12,-3.083255912306550e+11,-4.999012938613534e+03,1.201245783310880e+04,-7.830831662758069e+04,-2.674101721879252e+04,-1.642369237916781e+35
2.342199451558080e+07,7.206511570700760e+11,2.967170838392652e+11,-1.178043540481066e+12,-3.093276998740678e+11,-5.006624779489725e+03,1.200932655857573e+04,-7.830504767152613e+04,-2.674015912212845e+04,-1.642369237916781e+35
2.345946970680572e+07,7.204633902514308e+11,2.971670769013510e+11,-1.180977976125246e+12,-3.103297764304470e+11,-5.014234701756592e+03,1.200619050508932e+04,-7.830179542978179e+04,-2.673930477342652e+04,-1.642369237916781e+35
2.349694489803065e+07,7.202753382854895e+11,2.976169523497042e+11,-1.183912290202227e+12,-3.113318210397984e+11,-5.021842702469506e+03,1.200304967377088e+04,-7.829855977414644e+04,-2.673845414871355e+04,-1.642369237916781e+35
2.353442008925558e+07,7.200870012443180e+11,2.980667100052955e+11,-1.186846483331195e+12,-3.123338338412331e+11,-5.029448778684426e+03,1.199990406574351e+04,-7.829534057772829e+04,-2.673760722421360e+04,-1.642369237916780e+35
2.357189528048051e+07,7.198983792000923e+11,2.985163496891379e+11,-1.189780556126604e+12,-3.133358149729748e+11,-5.037052927457897e+03,1.199675368213200e+04,-7.829213771492831e+04,-2.673676397634607e+04,-1.642369237916781e+35
2.360937047170544e+07,7.197094722250988e+11,2.989658712222867e+11,-1.192714509198228e+12,-3.143377645723671e+11,-5.044655145847054e+03,1.199359852406294e+04,-7.828895106142381e+04,-2.673592438172379e+04,-1.642369237916781e+35
2.364684566293037e+07,7.195202803917340e+11,2.994152744258394e+11,-1.195648343151201e+12,-3.153396827758810e+11,-5.052255430909622e+03,1.199043859266460e+04,-7.828578049415223e+04,-2.673508841715114e+04,-1.642369237916781e+35
2.368432085415530e+07,7.193308037725050e+11,2.998645591209355e+11,-1.198582058586073e+12,-3.163415697191215e+11,-5.059853779703915e+03,1.198727388906706e+04,-7.828262589129525e+04,-2.673425605962222e+04,-1.642369237916781e+35
2.372179604538023e+07,7.191410424400289e+11,3.003137251287573e+11,-1.201515656098849e+12,-3.173434255368352e+11,-5.067450189288839e+03,1.198410441440207e+04,-7.827948713226304e+04,-2.673342728631896e+04,-1.642369237916781e+35
2.375927123660516e+07,7.189509964670331e+11,3.007627722705292e+11,-1.204449136281040e+12,-3.183452503629170e+11,-5.075044656723892e+03,1.198093016980319e+04,-7.827636409767884e+04,-2.673260207460935e+04,-1.642369237916780e+35
2.379674642783009e+07,7.187606659263550e+11,3.012117003675185e+11,-1.207382499719703e+12,-3.193470443304171e+11,-5.082637179069166e+03,1.197775115640567e+04,-7.827325666936376e+04,-2.673178040204560e+04,-1.642369237916780e+35
2.383422161905501e+07,7.185700508909423e+11,3.016605092410347e+11,-1.210315746997492e+12,-3.203488075715478e+11,-5.090227753385345e+03,1.197456737534653e+04,-7.827016473032172e+04,-2.673096224636241e+04,-1.642369237916780e+35
2.387169681027994e+07,7.183791514338528e+11,3.021091987124302e+11,-1.213248878692695e+12,-3.213505402176906e+11,-5.097816376733710e+03,1.197137882776451e+04,-7.826708816472474e+04,-2.673014758547513e+04,-1.642369237916780e+35
2.390917200150487e+07,7.181879676282545e+11,3.025577686031000e+11,-1.216181895379282e+12,-3.223522423994026e+11,-5.105403046176139e+03,1.196818551480012e+04,-7.826402685789837e+04,-2.672933639747811e+04,-1.642369237916781e+35
2.394664719272980e+07,7.179964995474255e+11,3.030062187344818e+11,-1.219114797626950e+12,-3.233539142464235e+11,-5.112987758775103e+03,1.196498743759558e+04,-7.826098069630732e+04,-2.672852866064291e+04,-1.642369237916780e+35
2.398412238395473e+07,7.178047472647539e+11,3.034545489280562e+11,-1.222047586001157e+12,-3.243555558876816e+11,-5.120570511593677e+03,1.196178459729487e+04,-7.825794956754141e+04,-2.672772435341659e+04,-1.642369237916780e+35
2.402159757517966e+07,7.176127108537378e+11,3.039027590053469e+11,-1.224980261063174e+12,-3.253571674513011e+11,-5.128151301695530e+03,1.195857699504371e+04,-7.825493336030161e+04,-2.672692345442009e+04,-1.642369237916781e+35
2.405907276640459e+07,7.174203903879855e+11,3.043508487879202e+11,-1.227912823370118e+12,-3.263587490646082e+11,-5.135730126144931e+03,1.195536463198954e+04,-7.825193196438637e+04,-2.672612594244648e+04,-1.642369237916780e+35
2.409654795762952e+07,7.172277859412151e+11,3.047988180973857e+11,-1.230845273475000e+12,-3.273603008541375e+11,-5.143306982006752e+03,1.195214750928156e+04,-7.824894527067807e+04,-2.672533179645935e+04,-1.642369237916781e+35
2.413402314885445e+07,7.170348975872548e+11,3.052466667553960e+11,-1.233777611926760e+12,-3.283618229456384e+11,-5.150881866346466e+03,1.194892562807070e+04,-7.824597317112978e+04,-2.672454099559117e+04,-1.642369237916780e+35
2.417149834007937e+07,7.168417254000427e+11,3.056943945836470e+11,-1.236709839270307e+12,-3.293633154640816e+11,-5.158454776230149e+03,1.194569898950964e+04,-7.824301555875209e+04,-2.672375351914168e+04,-1.642369237916780e+35
2.420897353130430e+07,7.166482694536271e+11,3.061420014038776e+11,-1.239641956046564e+12,-3.303647785336650e+11,-5.166025708724479e+03,1.194246759475278e+04,-7.824007232760024e+04,-2.672296934657626e+04,-1.642369237916780e+35
2.424644872252923e+07,7.164545298221658e+11,3.065894870378701e+11,-1.242573962792501e+12,-3.313662122778200e+11,-5.173594660896740e+03,1.193923144495629e+04,-7.823714337276139e+04,-2.672218845752438e+04,-1.642369237916780e+35
2.428392391375416e+07,7.162605065799266e+11,3.070368513074502e+11,-1.245505860041175e+12,-3.323676168192179e+11,-5.181161629814819e+03,1.193599054127804e+04,-7.823422859034204e+04,-2.672141083177803e+04,-1.642369237916780e+35
2.432139910497909e+07,7.160661998012875e+11,3.074840940344871e+11,-1.248437648321769e+12,-3.333689922797755e+11,-5.188726612547214e+03,1.193274488487766e+04,-7.823132787745573e+04,-2.672063644929013e+04,-1.642369237916780e+35
2.435887429620402e+07,7.158716095607360e+11,3.079312150408932e+11,-1.251369328159630e+12,-3.343703387806613e+11,-5.196289606163026e+03,1.192949447691652e+04,-7.822844113221081e+04,-2.671986529017307e+04,-1.642369237916781e+35
2.439634948742895e+07,7.156767359328695e+11,3.083782141486248e+11,-1.254300900076303e+12,-3.353716564423016e+11,-5.203850607731967e+03,1.192623931855773e+04,-7.822556825369847e+04,-2.671909733469713e+04,-1.642369237916780e+35
2.443382467865388e+07,7.154815789923953e+11,3.088250911796815e+11,-1.257232364589573e+12,-3.363729453843862e+11,-5.211409614324357e+03,1.192297941096612e+04,-7.822270914198089e+04,-2.671833256328899e+04,-1.642369237916779e+35
2.447129986987881e+07,7.152861388141304e+11,3.092718459561069e+11,-1.260163722213493e+12,-3.373742057258745e+11,-5.218966623011125e+03,1.191971475530827e+04,-7.821986369807960e+04,-2.671757095653027e+04,-1.642369237916779e+35
2.450877506110374e+07,7.150904154730015e+11,3.097184782999882e+11,-1.263094973458429e+12,-3.383754375850006e+11,-5.226521630863814e+03,1.191644535275249e+04,-7.821703182396397e+04,-2.671681249515605e+04,-1.642369237916780e+35
2.454625025232866e+07,7.148944090440452e+11,3.101649880334562e+11,-1.266026118831089e+12,-3.393766410792800e+11,-5.234074634954577e+03,1.191317120446885e+04,-7.821421342253992e+04,-2.671605716005342e+04,-1.642369237916780e+35
2.458372544355359e+07,7.146981196024076e+11,3.106113749786860e+11,-1.268957158834559e+12,-3.403778163255145e+11,-5.241625632356180e+03,1.190989231162913e+04,-7.821140839763870e+04,-2.671530493226002e+04,-1.642369237916779e+35
2.462120063477852e+07,7.145015472233447e+11,3.110576389578964e+11,-1.271888093968339e+12,-3.413789634397981e+11,-5.249174620142005e+03,1.190660867540685e+04,-7.820861665400593e+04,-2.671455579296264e+04,-1.642369237916780e+35
2.465867582600345e+07,7.143046919822220e+11,3.115037797933502e+11,-1.274818924728378e+12,-3.423800825375226e+11,-5.256721595386045e+03,1.190332029697728e+04,-7.820583809729073e+04,-2.671380972349581e+04,-1.642369237916780e+35
2.469615101722838e+07,7.141075539545148e+11,3.119497973073544e+11,-1.277749651607103e+12,-3.433811737333830e+11,-5.264266555162913e+03,1.190002717751741e+04,-7.820307263403502e+04,-2.671306670534041e+04,-1.642369237916779e+35
2.473362620845331e+07,7.139101332158077e+11,3.123956913222599e+11,-1.280680275093456e+12,-3.443822371413831e+11,-5.271809496547837e+03,1.189672931820599e+04,-7.820032017166303e+04,-2.671232672012227e+04,-1.642369237916780e+35
2.477110139967824e+07,7.137124298417954e+11,3.128414616604622e+11,-1.283610795672928e+12,-3.453832728748406e+11,-5.279350416616661e+03,1.189342672022348e+04,-7.819758061847082e+04,-2.671158974961084e+04,-1.642369237916780e+35
2.480857659090317e+07,7.135144439082817e+11,3.132871081444006e+11,-1.286541213827587e+12,-3.463842810463931e+11,-5.286889312445851e+03,1.189011938475208e+04,-7.819485388361612e+04,-2.671085577571783e+04,-1.642369237916780e+35
2.484605178212810e+07,7.133161754911803e+11,3.137326305965592e+11,-1.289471530036114e+12,-3.473852617680024e+11,-5.294426181112489e+03,1.188680731297574e+04,-7.819213987710816e+04,-2.671012478049584e+04,-1.642369237916779e+35
2.488352697335302e+07,7.131176246665142e+11,3.141780288394661e+11,-1.292401744773834e+12,-3.483862151509609e+11,-5.301961019694280e+03,1.188349050608013e+04,-7.818943850979775e+04,-2.670939674613710e+04,-1.642369237916779e+35
2.492100216457795e+07,7.129187915104158e+11,3.146233026956942e+11,-1.295331858512745e+12,-3.493871413058959e+11,-5.309493825269551e+03,1.188016896525267e+04,-7.818674969336744e+04,-2.670867165497213e+04,-1.642369237916779e+35
2.495847735580288e+07,7.127196760991273e+11,3.150684519878606e+11,-1.298261871721552e+12,-3.503880403427753e+11,-5.317024594917249e+03,1.187684269168249e+04,-7.818407334032185e+04,-2.670794948946843e+04,-1.642369237916779e+35
2.499595254702781e+07,7.125202785090002e+11,3.155134765386273e+11,-1.301191784865696e+12,-3.513889123709123e+11,-5.324553325716946e+03,1.187351168656048e+04,-7.818140936397809e+04,-2.670723023222926e+04,-1.642369237916779e+35
2.503342773825274e+07,7.123205988164955e+11,3.159583761707008e+11,-1.304121598407385e+12,-3.523897574989709e+11,-5.332080014748838e+03,1.187017595107924e+04,-7.817875767845640e+04,-2.670651386599230e+04,-1.642369237916779e+35
2.507090292947767e+07,7.121206370981833e+11,3.164031507068323e+11,-1.307051312805622e+12,-3.533905758349705e+11,-5.339604659093746e+03,1.186683548643313e+04,-7.817611819867081e+04,-2.670580037362846e+04,-1.642369237916779e+35
2.510837812070260e+07,7.119203934307435e+11,3.168477999698180e+11,-1.309980928516238e+12,-3.543913674862912e+11,-5.347127255833117e+03,1.186349029381823e+04,-7.817349084032000e+04,-2.670508973814061e+04,-1.642369237916779e+35
2.514585331192753e+07,7.117198678909652e+11,3.172923237824987e+11,-1.312910445991918e+12,-3.553921325596785e+11,-5.354647802049026e+03,1.186014037443235e+04,-7.817087551987827e+04,-2.670438194266236e+04,-1.642369237916778e+35
2.518332850315246e+07,7.115190605557467e+11,3.177367219677601e+11,-1.315839865682233e+12,-3.563928711612484e+11,-5.362166294824175e+03,1.185678572947503e+04,-7.816827215458668e+04,-2.670367697045685e+04,-1.642369237916779e+35
2.522080369437739e+07,7.113179715020958e+11,3.181809943485333e+11,-1.318769188033665e+12,-3.573935833964918e+11,-5.369682731241895e+03,1.185342636014755e+04,-7.816568066244418e+04,-2.670297480491556e+04,-1.642369237916778e+35
2.525827888560231e+07,7.111166008071296e+11,3.186251407477939e+11,-1.321698413489638e+12,-3.583942693702798e+11,-5.377197108386150e+03,1.185006226765294e+04,-7.816310096219901e+04,-2.670227542955709e+04,-1.642369237916778e+35
2.529575407682724e+07,7.109149485480743e+11,3.190691609885630e+11,-1.324627542490544e+12,-3.593949291868684e+11,-5.384709423341530e+03,1.184669345319592e+04,-7.816053297334012e+04,-2.670157882802603e+04,-1.642369237916779e+35
2.533322926805217e+07,7.107130148022655e+11,3.195130548939067e+11,-1.327556575473773e+12,-3.603955629499026e+11,-5.392219673193260e+03,1.184331991798299e+04,-7.815797661608877e+04,-2.670088498409175e+04,-1.642369237916779e+35
2.537070445927710e+07,7.105107996471479e+11,3.199568222869365e+11,-1.330485512873738e+12,-3.613961707624217e+11,-5.399727855027197e+03,1.183994166322234e+04,-7.815543181139021e+04,-2.670019388164730e+04,-1.642369237916779e+35
2.540817965050203e+07,7.103083031602756e+11,3.204004629908091e+11,-1.333414355121903e+12,-3.623967527268636e+11,-5.407233965929830e+03,1.183655869012391e+04,-7.815289848090548e+04,-2.669950550470822e+04,-1.642369237916779e+35
2.544565484172696e+07,7.101055254193116e+11,3.208439768287264e+11,-1.336343102646810e+12,-3.633973089450698e+11,-5.414738002988287e+03,1.183317099989939e+04,-7.815037654700331e+04,-2.669881983741148e+04,-1.642369237916778e+35
2.548313003295189e+07,7.099024665020282e+11,3.212873636239362e+11,-1.339271755874103e+12,-3.643978395182889e+11,-5.422239963290328e+03,1.182977859376217e+04,-7.814786593275215e+04,-2.669813686401427e+04,-1.642369237916778e+35
2.552060522417682e+07,7.096991264863068e+11,3.217306231997314e+11,-1.342200315226559e+12,-3.653983445471826e+11,-5.429739843924350e+03,1.182638147292738e+04,-7.814536656191229e+04,-2.669745656889300e+04,-1.642369237916778e+35
2.555808041540175e+07,7.094955054501378e+11,3.221737553794506e+11,-1.345128781124108e+12,-3.663988241318286e+11,-5.437237641979388e+03,1.182297963861190e+04,-7.814287835892811e+04,-2.669677893654214e+04,-1.642369237916778e+35
2.559555560662667e+07,7.092916034716210e+11,3.226167599864780e+11,-1.348057153983864e+12,-3.673992783717261e+11,-5.444733354545117e+03,1.181957309203430e+04,-7.814040124892040e+04,-2.669610395157318e+04,-1.642369237916778e+35
2.563303079785160e+07,7.090874206289648e+11,3.230596368442435e+11,-1.350985434220144e+12,-3.683997073657997e+11,-5.452226978711848e+03,1.181616183441493e+04,-7.813793515767885e+04,-2.669543159871351e+04,-1.642369237916778e+35
2.567050598907653e+07,7.088829570004871e+11,3.235023857762230e+11,-1.353913622244498e+12,-3.694001112124039e+11,-5.459718511570534e+03,1.181274586697583e+04,-7.813548001165449e+04,-2.669476186280542e+04,-1.642369237916778e+35
2.570798118030146e+07,7.086782126646144e+11,3.239450066059378e+11,-1.356841718465734e+12,-3.704004900093272e+11,-5.467207950212771e+03,1.180932519094079e+04,-7.813303573795248e+04,-2.669409472880504e+04,-1.642369237916778e+35
2.574545637152639e+07,7.084731876998824e+11,3.243874991569555e+11,-1.359769723289938e+12,-3.714008438537964e+11,-5.474695291730794e+03,1.180589980753533e+04,-7.813060226432468e+04,-2.669343018178127e+04,-1.642369237916778e+35
2.578293156275132e+07,7.082678821849358e+11,3.248298632528894e+11,-1.362697637120500e+12,-3.724011728424810e+11,-5.482180533217484e+03,1.180246971798668e+04,-7.812817951916264e+04,-2.669276820691480e+04,-1.642369237916778e+35
2.582040675397625e+07,7.080622961985280e+11,3.252720987173989e+11,-1.365625460358140e+12,-3.734014770714970e+11,-5.489663671766365e+03,1.179903492352382e+04,-7.812576743149044e+04,-2.669210878949706e+04,-1.642369237916778e+35
2.585788194520118e+07,7.078564298195214e+11,3.257142053741896e+11,-1.368553193400930e+12,-3.744017566364116e+11,-5.497144704471605e+03,1.179559542537745e+04,-7.812336593095775e+04,-2.669145191492923e+04,-1.642369237916778e+35
2.589535713642611e+07,7.076502831268875e+11,3.261561830470130e+11,-1.371480836644316e+12,-3.754020116322465e+11,-5.504623628428020e+03,1.179215122478001e+04,-7.812097494783293e+04,-2.669079756872128e+04,-1.642369237916778e+35
2.593283232765104e+07,7.074438561997063e+11,3.265980315596671e+11,-1.374408390481143e+12,-3.764022421534828e+11,-5.512100440731071e+03,1.178870232296564e+04,-7.811859441299627e+04,-2.669014573649092e+04,-1.642369237916778e+35
2.597030751887596e+07,7.072371491171670e+11,3.270397507359959e+11,-1.377335855301677e+12,-3.774024482940645e+11,-5.519575138476868e+03,1.178524872117024e+04,-7.811622425793325e+04,-2.668949640396269e+04,-1.642369237916779e+35
2.600778271010089e+07,7.070301619585674e+11,3.274813403998901e+11,-1.380263231493627e+12,-3.784026301474025e+11,-5.527047718762169e+03,1.178179042063142e+04,-7.811386441472796e+04,-2.668884955696697e+04,-1.642369237916779e+35
2.604525790132582e+07,7.068228948033141e+11,3.279228003752864e+11,-1.383190519442169e+12,-3.794027878063788e+11,-5.534518178684383e+03,1.177832742258853e+04,-7.811151481605651e+04,-2.668820518143901e+04,-1.642369237916779e+35
2.608273309255075e+07,7.066153477309225e+11,3.283641304861683e+11,-1.386117719529966e+12,-3.804029213633502e+11,-5.541986515341569e+03,1.177485972828262e+04,-7.810917539518069e+04,-2.668756326341802e+04,-1.642369237916779e+35
2.612020828377568e+07,7.064075208210167e+11,3.288053305565657e+11,-1.389044832137192e+12,-3.814030309101522e+11,-5.549452725832436e+03,1.177138733895650e+04,-7.810684608594151e+04,-2.668692378904623e+04,-1.642369237916779e+35
2.615768347500061e+07,7.061994141533296e+11,3.292464004105551e+11,-1.391971857641552e+12,-3.824031165381030e+11,-5.556916807256349e+03,1.176791025585470e+04,-7.810452682275297e+04,-2.668628674456795e+04,-1.642369237916779e+35
2.619515866622554e+07,7.059910278077028e+11,3.296873398722598e+11,-1.394898796418303e+12,-3.834031783380071e+11,-5.564378756713324e+03,1.176442848022345e+04,-7.810221754059591e+04,-2.668565211632868e+04,-1.642369237916779e+35
2.623263385745047e+07,7.057823618640863e+11,3.301281487658496e+11,-1.397825648840277e+12,-3.844032164001594e+11,-5.571838571304032e+03,1.176094201331074e+04,-7.809991817501179e+04,-2.668501989077418e+04,-1.642369237916779e+35
